logOdds	traingFreq	backgroundFreq	word
-3.68	0.0000	0.0001	subtype
-3.66	0.0000	0.0001	initiation
-3.66	0.0000	0.0001	pairwise
-3.66	0.0000	0.0001	download
-3.66	0.0000	0.0001	bacterium
-3.66	0.0000	0.0001	fluid
-3.66	0.0000	0.0001	selective
-3.65	0.0000	0.0001	pulmonary
-3.65	0.0000	0.0001	transcriptomes
-3.65	0.0000	0.0001	apply
-3.65	0.0000	0.0001	material
-3.65	0.0000	0.0001	massive
-3.65	0.0000	0.0001	national
-3.65	0.0000	0.0001	functionality
-3.65	0.0000	0.0001	expressions
-3.65	0.0000	0.0001	localized
-3.65	0.0000	0.0001	frequent
-3.64	0.0000	0.0001	dysfunction
-3.64	0.0000	0.0001	abiotic
-3.64	0.0000	0.0001	maintenance
-3.63	0.0000	0.0001	designing
-3.63	0.0000	0.0001	grade
-3.63	0.0000	0.0001	mimics
-3.63	0.0000	0.0001	artificial
-3.63	0.0000	0.0001	mechanistic
-3.63	0.0000	0.0001	segments
-3.63	0.0000	0.0001	stresses
-3.63	0.0000	0.0001	transformation
-3.63	0.0000	0.0001	transporter
-3.63	0.0000	0.0001	precursor
-3.63	0.0000	0.0001	serine
-3.62	0.0000	0.0001	inhibiting
-3.62	0.0000	0.0001	clones
-3.62	0.0000	0.0001	generating
-3.62	0.0000	0.0001	monitoring
-3.62	0.0000	0.0001	medium
-3.62	0.0000	0.0001	inhibitory
-3.62	0.0000	0.0001	rnai
-3.62	0.0000	0.0001	interfaces
-3.62	0.0000	0.0001	link
-3.61	0.0000	0.0001	exact
-3.61	0.0000	0.0001	cyclin
-3.61	0.0000	0.0001	license
-3.61	0.0000	0.0001	ligands
-3.61	0.0000	0.0001	immunohistochemistry
-3.61	0.0000	0.0001	agent
-3.61	0.0000	0.0001	create
-3.61	0.0000	0.0001	restriction
-3.61	0.0000	0.0001	temporal
-3.61	0.0000	0.0001	virtual
-3.61	0.0000	0.0001	routine
-3.60	0.0000	0.0001	diet
-3.60	0.0000	0.0001	center
-3.60	0.0000	0.0001	carbon
-3.60	0.0000	0.0001	cattle
-3.59	0.0000	0.0001	mitochondria
-3.59	0.0000	0.0001	apoptotic
-3.59	0.0000	0.0001	biotechnology
-3.59	0.0000	0.0001	exploration
-3.59	0.0000	0.0001	linkage
-3.59	0.0000	0.0001	effort
-3.59	0.0000	0.0001	antiviral
-3.59	0.0000	0.0001	complement
-3.58	0.0000	0.0001	stimulated
-3.58	0.0000	0.0001	affects
-3.58	0.0000	0.0001	antimicrobial
-3.58	0.0000	0.0001	stimulation
-3.58	0.0000	0.0001	mortality
-3.58	0.0000	0.0001	circulating
-3.58	0.0000	0.0001	possibly
-3.58	0.0000	0.0001	trials
-3.57	0.0000	0.0001	leaf
-3.57	0.0000	0.0001	divergence
-3.57	0.0000	0.0001	electron
-3.57	0.0000	0.0001	sirnas
-3.57	0.0000	0.0001	adaptive
-3.57	0.0000	0.0001	repertoire
-3.57	0.0000	0.0001	immunoprecipitation
-3.57	0.0000	0.0001	describes
-3.57	0.0000	0.0001	probes
-3.57	0.0000	0.0001	trna
-3.57	0.0000	0.0001	partial
-3.56	0.0000	0.0001	malaria
-3.56	0.0000	0.0001	peaks
-3.56	0.0000	0.0001	image
-3.56	0.0000	0.0001	ubiquitin
-3.56	0.0000	0.0001	advance
-3.56	0.0000	0.0001	intervention
-3.56	0.0000	0.0001	vegf
-3.55	0.0004	0.0050	proteins
-3.54	0.0000	0.0001	potent
-3.54	0.0000	0.0001	glycan
-3.54	0.0000	0.0001	effector
-3.54	0.0000	0.0001	cytokines
-3.54	0.0000	0.0001	upstream
-3.54	0.0000	0.0001	distinguish
-3.54	0.0000	0.0001	crispr
-3.54	0.0000	0.0001	acetylation
-3.54	0.0000	0.0001	induces
-3.54	0.0000	0.0001	arrays
-3.54	0.0000	0.0001	breeding
-3.54	0.0000	0.0001	probabilistic
-3.54	0.0000	0.0001	prevention
-3.54	0.0000	0.0001	strand
-3.54	0.0000	0.0001	repression
-3.54	0.0000	0.0001	pharmacological
-3.54	0.0000	0.0001	autosomal
-3.53	0.0000	0.0001	cysteine
-3.53	0.0000	0.0001	institute
-3.53	0.0000	0.0001	ncbi
-3.53	0.0000	0.0001	modelling
-3.53	0.0000	0.0001	overlapping
-3.53	0.0000	0.0001	sufficient
-3.53	0.0000	0.0001	synonymous
-3.53	0.0000	0.0001	acquisition
-3.53	0.0000	0.0001	circadian
-3.53	0.0000	0.0001	extent
-3.53	0.0000	0.0001	abnormal
-3.53	0.0000	0.0001	protocols
-3.53	0.0000	0.0001	observations
-3.52	0.0000	0.0001	year
-3.52	0.0000	0.0001	trait
-3.52	0.0000	0.0001	hypotheses
-3.52	0.0000	0.0001	electrophoresis
-3.51	0.0000	0.0001	protection
-3.51	0.0000	0.0001	pseudomonas
-3.51	0.0000	0.0001	matching
-3.51	0.0000	0.0001	foundation
-3.51	0.0000	0.0001	java
-3.51	0.0000	0.0001	tags
-3.51	0.0000	0.0001	egfr
-3.51	0.0000	0.0001	comparable
-3.51	0.0000	0.0001	curve
-3.51	0.0000	0.0001	transgenic
-3.51	0.0000	0.0001	gram
-3.51	0.0000	0.0001	besides
-3.51	0.0000	0.0001	occurring
-3.50	0.0000	0.0001	defense
-3.50	0.0000	0.0001	female
-3.50	0.0000	0.0001	david
-3.50	0.0000	0.0001	nucleus
-3.50	0.0000	0.0001	exercise
-3.50	0.0000	0.0001	iron
-3.50	0.0000	0.0001	manual
-3.50	0.0000	0.0001	systemic
-3.50	0.0000	0.0001	physiology
-3.50	0.0000	0.0001	participate
-3.50	0.0000	0.0001	encodes
-3.50	0.0000	0.0001	interesting
-3.50	0.0000	0.0001	squamous
-3.50	0.0000	0.0001	vectors
-3.49	0.0000	0.0001	deficiency
-3.49	0.0000	0.0001	chromosomes
-3.49	0.0000	0.0001	mycobacterium
-3.49	0.0000	0.0001	defects
-3.49	0.0000	0.0001	probe
-3.49	0.0000	0.0001	ischemic
-3.47	0.0000	0.0001	consequences
-3.47	0.0000	0.0001	tcga
-3.47	0.0000	0.0001	facilitates
-3.47	0.0000	0.0001	concentrations
-3.47	0.0000	0.0001	galaxy
-3.47	0.0000	0.0001	occurs
-3.47	0.0000	0.0001	superfamily
-3.47	0.0000	0.0001	pressure
-3.47	0.0000	0.0001	heterozygous
-3.46	0.0000	0.0001	acting
-3.46	0.0000	0.0001	overcome
-3.46	0.0000	0.0001	porcine
-3.46	0.0000	0.0001	causal
-3.46	0.0000	0.0001	typing
-3.46	0.0000	0.0001	china
-3.46	0.0000	0.0001	acquired
-3.46	0.0000	0.0001	modulation
-3.46	0.0000	0.0001	introduction
-3.46	0.0000	0.0001	partially
-3.46	0.0000	0.0001	microorganisms
-3.46	0.0000	0.0001	itraq
-3.46	0.0000	0.0001	remodeling
-3.45	0.0000	0.0001	contributing
-3.45	0.0000	0.0001	micro
-3.45	0.0000	0.0001	starting
-3.45	0.0000	0.0001	catenin
-3.44	0.0002	0.0024	disease
-3.44	0.0000	0.0001	decision
-3.44	0.0000	0.0001	laser
-3.44	0.0000	0.0001	rules
-3.44	0.0000	0.0001	considerable
-3.44	0.0000	0.0001	formed
-3.44	0.0000	0.0001	yielded
-3.44	0.0000	0.0001	commercial
-3.44	0.0000	0.0001	genus
-3.44	0.0000	0.0001	website
-3.44	0.0000	0.0001	external
-3.44	0.0000	0.0001	final
-3.42	0.0000	0.0001	hydrophobic
-3.42	0.0000	0.0001	benefit
-3.42	0.0000	0.0001	sourceforge
-3.42	0.0000	0.0001	links
-3.42	0.0000	0.0001	oncogene
-3.42	0.0000	0.0001	hepatic
-3.42	0.0000	0.0001	maturation
-3.42	0.0000	0.0001	primer
-3.41	0.0000	0.0001	ribosomal
-3.41	0.0000	0.0001	familial
-3.41	0.0000	0.0001	separate
-3.41	0.0000	0.0001	unrelated
-3.41	0.0000	0.0001	expanded
-3.41	0.0000	0.0001	alcohol
-3.41	0.0000	0.0001	formats
-3.41	0.0000	0.0001	carcinogenesis
-3.41	0.0000	0.0001	autoimmune
-3.41	0.0000	0.0001	prevalence
-3.41	0.0000	0.0001	elucidated
-3.41	0.0000	0.0001	description
-3.40	0.0000	0.0001	predictor
-3.40	0.0000	0.0001	subunits
-3.40	0.0000	0.0001	collectively
-3.40	0.0000	0.0001	mixture
-3.40	0.0000	0.0001	existence
-3.40	0.0000	0.0001	viability
-3.40	0.0000	0.0001	endometrial
-3.40	0.0000	0.0001	antigenic
-3.40	0.0000	0.0001	congenital
-3.40	0.0000	0.0001	visual
-3.39	0.0000	0.0001	effectors
-3.39	0.0000	0.0001	dehydrogenase
-3.39	0.0000	0.0001	crop
-3.39	0.0000	0.0001	arrest
-3.39	0.0000	0.0001	escc
-3.39	0.0000	0.0001	nervous
-3.39	0.0000	0.0001	organ
-3.39	0.0000	0.0001	mutated
-3.39	0.0000	0.0001	adverse
-3.37	0.0000	0.0001	murine
-3.37	0.0000	0.0001	linking
-3.37	0.0000	0.0001	plasmodium
-3.37	0.0000	0.0001	correlations
-3.37	0.0000	0.0001	actin
-3.37	0.0000	0.0001	reducing
-3.37	0.0000	0.0001	locations
-3.37	0.0000	0.0001	binds
-3.37	0.0000	0.0001	solve
-3.37	0.0000	0.0001	stroke
-3.36	0.0000	0.0001	soluble
-3.36	0.0000	0.0001	recombination
-3.36	0.0000	0.0001	variables
-3.36	0.0000	0.0001	therapeutics
-3.36	0.0000	0.0001	paradigm
-3.36	0.0000	0.0001	inherited
-3.36	0.0000	0.0001	cytometry
-3.36	0.0000	0.0001	contigs
-3.36	0.0000	0.0001	landscape
-3.36	0.0000	0.0001	trans
-3.35	0.0000	0.0001	opportunity
-3.35	0.0000	0.0001	forming
-3.35	0.0000	0.0001	distributions
-3.35	0.0000	0.0001	details
-3.35	0.0000	0.0001	semantic
-3.35	0.0000	0.0001	obesity
-3.35	0.0000	0.0001	constraints
-3.35	0.0000	0.0001	suppresses
-3.34	0.0004	0.0043	cells
-3.33	0.0000	0.0001	homologs
-3.33	0.0000	0.0001	capabilities
-3.33	0.0000	0.0001	notably
-3.33	0.0000	0.0001	materials
-3.33	0.0000	0.0001	alzheimer
-3.33	0.0000	0.0001	kyoto
-3.33	0.0000	0.0001	mammary
-3.33	0.0000	0.0001	event
-3.33	0.0000	0.0001	browser
-3.33	0.0000	0.0001	labeling
-3.33	0.0000	0.0001	consisting
-3.33	0.0000	0.0001	decades
-3.33	0.0000	0.0001	primers
-3.33	0.0000	0.0001	gland
-3.33	0.0000	0.0001	countries
-3.33	0.0000	0.0001	inducing
-3.33	0.0000	0.0001	expansion
-3.32	0.0000	0.0001	revealing
-3.32	0.0000	0.0001	cytoscape
-3.32	0.0000	0.0001	normalization
-3.32	0.0000	0.0001	assigned
-3.32	0.0000	0.0001	marine
-3.32	0.0000	0.0001	sinensis
-3.32	0.0000	0.0001	screens
-3.32	0.0000	0.0001	promoting
-3.32	0.0000	0.0001	nitrogen
-3.31	0.0000	0.0001	temperature
-3.31	0.0000	0.0001	synthesized
-3.31	0.0000	0.0001	secretory
-3.31	0.0000	0.0001	applicable
-3.31	0.0000	0.0001	mammals
-3.31	0.0000	0.0001	chemicals
-3.31	0.0000	0.0001	extension
-3.29	0.0000	0.0001	chicken
-3.29	0.0000	0.0001	cnvs
-3.29	0.0000	0.0001	isoform
-3.29	0.0000	0.0001	images
-3.29	0.0000	0.0001	assisted
-3.29	0.0000	0.0001	joint
-3.29	0.0000	0.0001	orthologous
-3.29	0.0000	0.0001	amyloid
-3.29	0.0000	0.0001	intestinal
-3.29	0.0000	0.0001	isolation
-3.29	0.0000	0.0001	focusing
-3.29	0.0000	0.0001	shift
-3.29	0.0000	0.0001	prioritization
-3.29	0.0000	0.0001	sharing
-3.29	0.0000	0.0001	vital
-3.29	0.0000	0.0001	frequencies
-3.29	0.0000	0.0001	utilization
-3.28	0.0000	0.0001	foxo
-3.28	0.0000	0.0001	scalable
-3.28	0.0000	0.0001	channel
-3.28	0.0000	0.0001	pigs
-3.28	0.0000	0.0001	standards
-3.28	0.0000	0.0001	machinery
-3.28	0.0000	0.0001	dysregulation
-3.28	0.0000	0.0001	polymorphic
-3.28	0.0000	0.0001	cytoskeleton
-3.28	0.0000	0.0001	causative
-3.28	0.0000	0.0001	phosphatase
-3.28	0.0000	0.0001	appears
-3.28	0.0000	0.0001	maize
-3.28	0.0000	0.0001	combinatorial
-3.27	0.0000	0.0001	flexibility
-3.27	0.0000	0.0001	rely
-3.27	0.0000	0.0001	spots
-3.27	0.0000	0.0001	uptake
-3.27	0.0000	0.0001	falciparum
-3.27	0.0000	0.0001	drosophila
-3.27	0.0000	0.0001	minimal
-3.27	0.0000	0.0001	zebrafish
-3.25	0.0000	0.0001	comprising
-3.25	0.0000	0.0001	incorporating
-3.25	0.0000	0.0001	internal
-3.25	0.0000	0.0001	genetically
-3.25	0.0000	0.0001	colony
-3.25	0.0000	0.0001	cord
-3.25	0.0000	0.0001	conformation
-3.25	0.0000	0.0001	setting
-3.25	0.0000	0.0001	antibiotics
-3.25	0.0000	0.0001	benefits
-3.25	0.0000	0.0001	detail
-3.25	0.0000	0.0001	spinal
-3.25	0.0000	0.0001	threshold
-3.25	0.0000	0.0001	respiratory
-3.25	0.0000	0.0001	wound
-3.25	0.0000	0.0001	shock
-3.25	0.0000	0.0001	quantify
-3.25	0.0000	0.0001	emergence
-3.25	0.0000	0.0001	smaller
-3.25	0.0000	0.0001	pituitary
-3.24	0.0000	0.0001	transporters
-3.24	0.0000	0.0001	deduced
-3.24	0.0000	0.0001	cohorts
-3.24	0.0000	0.0001	encyclopedia
-3.24	0.0000	0.0001	binary
-3.24	0.0000	0.0001	fgfr
-3.24	0.0000	0.0001	sepsis
-3.24	0.0000	0.0001	depletion
-3.24	0.0000	0.0001	markedly
-3.24	0.0000	0.0001	vertebrate
-3.22	0.0000	0.0001	redundant
-3.22	0.0000	0.0001	differentiated
-3.22	0.0000	0.0001	possess
-3.22	0.0000	0.0001	consortium
-3.22	0.0000	0.0001	options
-3.22	0.0000	0.0001	parasitic
-3.22	0.0000	0.0001	terminus
-3.21	0.0002	0.0020	role
-3.21	0.0000	0.0001	relation
-3.21	0.0000	0.0001	driver
-3.21	0.0000	0.0001	assignment
-3.21	0.0000	0.0001	transient
-3.21	0.0000	0.0001	soybean
-3.21	0.0000	0.0001	proteomes
-3.21	0.0000	0.0001	communication
-3.21	0.0000	0.0001	annotate
-3.20	0.0000	0.0001	activating
-3.20	0.0000	0.0001	mutational
-3.20	0.0000	0.0001	copper
-3.20	0.0000	0.0001	hydrogen
-3.20	0.0000	0.0001	milk
-3.20	0.0000	0.0001	lymphoma
-3.20	0.0000	0.0001	smad
-3.20	0.0000	0.0001	staining
-3.20	0.0000	0.0001	cytoplasmic
-3.20	0.0000	0.0001	progressive
-3.20	0.0000	0.0001	focal
-3.20	0.0000	0.0001	articles
-3.20	0.0000	0.0001	adapted
-3.20	0.0000	0.0001	processed
-3.20	0.0000	0.0001	estrogen
-3.20	0.0000	0.0001	carbohydrate
-3.20	0.0000	0.0001	metabolite
-3.20	0.0000	0.0001	sirt
-3.20	0.0000	0.0001	predicts
-3.20	0.0000	0.0001	latter
-3.18	0.0000	0.0001	genbank
-3.18	0.0000	0.0001	graphs
-3.18	0.0000	0.0001	methyl
-3.18	0.0000	0.0001	allergen
-3.18	0.0000	0.0001	manually
-3.18	0.0000	0.0001	property
-3.18	0.0000	0.0001	interference
-3.18	0.0000	0.0001	compute
-3.18	0.0000	0.0001	prokaryotic
-3.18	0.0000	0.0001	positively
-3.18	0.0000	0.0001	intermediate
-3.17	0.0000	0.0001	layer
-3.17	0.0000	0.0001	bovine
-3.17	0.0000	0.0001	immunological
-3.17	0.0000	0.0001	morphology
-3.17	0.0000	0.0001	interleukin
-3.17	0.0000	0.0001	modulating
-3.17	0.0000	0.0001	hypothesized
-3.17	0.0000	0.0001	circular
-3.17	0.0000	0.0001	ensemble
-3.17	0.0000	0.0001	belong
-3.15	0.0000	0.0001	ionization
-3.15	0.0000	0.0001	deregulated
-3.15	0.0000	0.0001	alteration
-3.15	0.0000	0.0001	preliminary
-3.15	0.0000	0.0001	fruit
-3.15	0.0000	0.0001	atherosclerosis
-3.15	0.0000	0.0001	basal
-3.15	0.0000	0.0001	interferon
-3.15	0.0000	0.0001	crops
-3.15	0.0000	0.0001	nutrition
-3.15	0.0000	0.0001	multivariate
-3.15	0.0000	0.0001	absolute
-3.15	0.0000	0.0001	feeding
-3.15	0.0000	0.0001	soil
-3.15	0.0000	0.0001	drought
-3.15	0.0000	0.0001	hypothetical
-3.15	0.0000	0.0001	updated
-3.15	0.0000	0.0001	chemotherapy
-3.14	0.0000	0.0001	subject
-3.14	0.0000	0.0001	classifiers
-3.14	0.0000	0.0001	measurement
-3.14	0.0000	0.0001	informative
-3.14	0.0000	0.0001	meaningful
-3.14	0.0000	0.0001	principal
-3.14	0.0000	0.0001	curation
-3.14	0.0000	0.0001	inverse
-3.14	0.0000	0.0001	ectopic
-3.14	0.0000	0.0001	etiology
-3.14	0.0000	0.0001	adopted
-3.12	0.0000	0.0001	ultimately
-3.12	0.0000	0.0001	purification
-3.12	0.0000	0.0001	summarize
-3.12	0.0000	0.0001	reductase
-3.12	0.0000	0.0001	translocation
-3.12	0.0000	0.0001	retrieval
-3.12	0.0000	0.0001	rank
-3.12	0.0000	0.0001	cisplatin
-3.12	0.0000	0.0001	maternal
-3.12	0.0000	0.0001	acts
-3.12	0.0000	0.0001	cartilage
-3.12	0.0000	0.0001	hosts
-3.12	0.0000	0.0001	antisense
-3.12	0.0000	0.0001	custom
-3.12	0.0000	0.0001	supervised
-3.12	0.0000	0.0001	social
-3.12	0.0000	0.0001	safety
-3.12	0.0000	0.0001	expertise
-3.12	0.0000	0.0001	filter
-3.11	0.0004	0.0037	identified
-3.10	0.0000	0.0001	fibroblasts
-3.10	0.0000	0.0001	stranded
-3.10	0.0000	0.0001	motility
-3.10	0.0000	0.0001	subfamily
-3.10	0.0000	0.0001	investigating
-3.10	0.0000	0.0001	macrophage
-3.10	0.0000	0.0001	neurological
-3.10	0.0000	0.0001	antioxidant
-3.10	0.0000	0.0001	oxidation
-3.10	0.0000	0.0001	caspase
-3.10	0.0000	0.0001	partners
-3.10	0.0000	0.0001	university
-3.10	0.0000	0.0001	block
-3.10	0.0000	0.0001	regeneration
-3.10	0.0000	0.0001	education
-3.09	0.0000	0.0001	physicochemical
-3.09	0.0000	0.0001	recurrent
-3.09	0.0000	0.0001	industry
-3.09	0.0000	0.0001	dependence
-3.09	0.0000	0.0001	reduces
-3.09	0.0000	0.0001	rearrangements
-3.09	0.0000	0.0001	microbes
-3.09	0.0000	0.0001	phosphorylated
-3.09	0.0000	0.0001	proximal
-3.09	0.0000	0.0001	homolog
-3.09	0.0000	0.0001	lymph
-3.09	0.0000	0.0001	ions
-3.09	0.0000	0.0001	loops
-3.09	0.0000	0.0001	ancestral
-3.09	0.0010	0.0089	bioinformatics
-3.07	0.0000	0.0001	lethal
-3.07	0.0000	0.0001	interactome
-3.07	0.0000	0.0001	fixed
-3.07	0.0000	0.0001	conversion
-3.07	0.0000	0.0001	haplotypes
-3.07	0.0000	0.0001	transmission
-3.07	0.0000	0.0001	independently
-3.07	0.0000	0.0001	reproductive
-3.07	0.0000	0.0001	cultures
-3.07	0.0000	0.0001	organs
-3.07	0.0000	0.0001	intuitive
-3.07	0.0000	0.0001	emphasis
-3.07	0.0000	0.0001	african
-3.07	0.0000	0.0001	isolate
-3.07	0.0000	0.0001	constitute
-3.06	0.0000	0.0001	parasites
-3.06	0.0000	0.0001	burden
-3.06	0.0000	0.0001	gaps
-3.06	0.0000	0.0001	sugar
-3.06	0.0000	0.0001	participants
-3.06	0.0000	0.0001	technological
-3.06	0.0000	0.0001	hela
-3.06	0.0000	0.0001	recovery
-3.06	0.0000	0.0001	pten
-3.06	0.0000	0.0001	relies
-3.06	0.0000	0.0001	plasticity
-3.06	0.0000	0.0001	pregnancy
-3.06	0.0000	0.0001	morphological
-3.04	0.0000	0.0001	reactivity
-3.04	0.0000	0.0001	characterizing
-3.04	0.0000	0.0001	pyrosequencing
-3.04	0.0000	0.0001	susceptible
-3.04	0.0000	0.0001	exhibits
-3.04	0.0000	0.0001	portal
-3.04	0.0000	0.0001	administration
-3.04	0.0000	0.0001	ontologies
-3.04	0.0000	0.0001	unit
-3.04	0.0000	0.0001	recurrence
-3.04	0.0000	0.0001	sheep
-3.04	0.0000	0.0001	creating
-3.04	0.0000	0.0001	epidemiology
-3.04	0.0000	0.0001	cytochrome
-3.04	0.0000	0.0001	spectral
-3.04	0.0000	0.0001	inducible
-3.04	0.0000	0.0001	mediate
-3.04	0.0000	0.0001	discovering
-3.04	0.0000	0.0001	toxic
-3.04	0.0000	0.0001	initially
-3.04	0.0000	0.0001	imgt
-3.02	0.0000	0.0001	intra
-3.02	0.0000	0.0001	hereditary
-3.02	0.0000	0.0001	treating
-3.02	0.0000	0.0001	proline
-3.02	0.0000	0.0001	remarkably
-3.02	0.0000	0.0001	transformed
-3.02	0.0000	0.0001	collagen
-3.02	0.0000	0.0001	cholesterol
-3.02	0.0000	0.0001	shed
-3.02	0.0000	0.0001	delivery
-3.02	0.0000	0.0001	entry
-3.02	0.0000	0.0001	implementing
-3.02	0.0000	0.0001	helical
-3.02	0.0000	0.0001	contacts
-3.02	0.0000	0.0001	feedback
-3.02	0.0000	0.0001	lists
-3.02	0.0000	0.0001	ubiquitination
-3.01	0.0000	0.0001	chemistry
-3.01	0.0000	0.0001	accelerate
-3.01	0.0000	0.0001	versatile
-3.01	0.0000	0.0001	deficient
-3.01	0.0000	0.0001	goat
-3.01	0.0000	0.0001	reticulum
-3.01	0.0000	0.0001	exchange
-3.01	0.0000	0.0001	knockout
-3.01	0.0000	0.0001	twenty
-3.01	0.0000	0.0001	reproducibility
-3.01	0.0000	0.0001	achieves
-3.01	0.0000	0.0001	observation
-3.01	0.0000	0.0001	universal
-3.01	0.0000	0.0001	operon
-3.01	0.0000	0.0001	hepg
-3.01	0.0000	0.0001	command
-2.99	0.0000	0.0001	recessive
-2.99	0.0000	0.0001	stored
-2.99	0.0000	0.0001	evolutionarily
-2.99	0.0000	0.0001	orfs
-2.99	0.0000	0.0001	mobility
-2.99	0.0000	0.0001	heuristic
-2.99	0.0000	0.0001	sequential
-2.99	0.0000	0.0001	methylated
-2.99	0.0000	0.0001	intrinsically
-2.99	0.0000	0.0001	economic
-2.99	0.0000	0.0001	replicates
-2.99	0.0000	0.0001	proven
-2.99	0.0000	0.0001	authors
-2.99	0.0000	0.0001	activator
-2.99	0.0000	0.0001	units
-2.99	0.0000	0.0001	null
-2.97	0.0000	0.0001	complicated
-2.97	0.0000	0.0001	transcribed
-2.97	0.0000	0.0001	uncharacterized
-2.97	0.0000	0.0001	enhancer
-2.97	0.0000	0.0001	occurred
-2.97	0.0000	0.0001	marrow
-2.97	0.0000	0.0001	transforming
-2.97	0.0000	0.0001	lipids
-2.97	0.0000	0.0001	randomly
-2.97	0.0000	0.0001	pivotal
-2.97	0.0000	0.0001	surveillance
-2.97	0.0000	0.0001	finger
-2.97	0.0000	0.0001	structured
-2.97	0.0000	0.0001	phenomenon
-2.97	0.0000	0.0001	sporadic
-2.97	0.0000	0.0001	uncover
-2.97	0.0000	0.0001	reproducible
-2.97	0.0000	0.0001	conference
-2.97	0.0000	0.0001	exogenous
-2.97	0.0000	0.0001	stimuli
-2.97	0.0000	0.0001	insect
-2.97	0.0000	0.0001	epidermal
-2.96	0.0000	0.0001	neurodegenerative
-2.96	0.0000	0.0001	homozygous
-2.96	0.0000	0.0001	visualize
-2.96	0.0000	0.0001	ongoing
-2.96	0.0000	0.0001	termed
-2.96	0.0000	0.0001	rational
-2.96	0.0000	0.0001	urine
-2.96	0.0000	0.0001	reviewed
-2.96	0.0000	0.0001	treat
-2.96	0.0000	0.0001	defining
-2.96	0.0000	0.0001	calls
-2.96	0.0000	0.0001	express
-2.96	0.0000	0.0001	interfering
-2.96	0.0000	0.0001	takes
-2.96	0.0000	0.0001	predominantly
-2.96	0.0000	0.0001	olfactory
-2.96	0.0000	0.0001	verify
-2.96	0.0000	0.0001	clock
-2.96	0.0000	0.0001	redox
-2.96	0.0000	0.0001	precursors
-2.96	0.0000	0.0001	discrete
-2.96	0.0000	0.0001	myeloid
-2.96	0.0000	0.0001	implement
-2.96	0.0000	0.0001	prevalent
-2.96	0.0000	0.0001	symptoms
-2.96	0.0000	0.0001	inversely
-2.96	0.0000	0.0001	germline
-2.96	0.0000	0.0001	mtor
-2.96	0.0000	0.0001	prevent
-2.96	0.0000	0.0001	correlate
-2.94	0.0002	0.0017	pathway
-2.94	0.0000	0.0001	nucleosome
-2.94	0.0000	0.0001	channels
-2.94	0.0000	0.0001	serious
-2.94	0.0000	0.0001	formula
-2.94	0.0000	0.0001	orthologs
-2.94	0.0000	0.0001	messenger
-2.94	0.0000	0.0001	gamma
-2.94	0.0000	0.0001	innovative
-2.94	0.0000	0.0001	conformations
-2.94	0.0000	0.0001	retinal
-2.94	0.0000	0.0001	metastases
-2.94	0.0000	0.0001	alter
-2.94	0.0000	0.0001	separation
-2.94	0.0000	0.0001	aeruginosa
-2.94	0.0000	0.0001	focuses
-2.94	0.0000	0.0001	fungus
-2.94	0.0000	0.0001	deleterious
-2.94	0.0000	0.0001	coronary
-2.94	0.0000	0.0001	helps
-2.92	0.0000	0.0001	determinants
-2.92	0.0000	0.0001	readily
-2.92	0.0000	0.0001	aggressive
-2.92	0.0000	0.0001	disc
-2.92	0.0000	0.0001	modulated
-2.92	0.0000	0.0001	microbiology
-2.92	0.0000	0.0001	spectroscopy
-2.92	0.0000	0.0001	clone
-2.92	0.0000	0.0001	glycans
-2.92	0.0000	0.0001	ptms
-2.92	0.0000	0.0001	elucidation
-2.92	0.0000	0.0001	agreement
-2.92	0.0000	0.0001	impaired
-2.92	0.0000	0.0001	diagnosed
-2.92	0.0000	0.0001	polypeptide
-2.92	0.0000	0.0001	malignancy
-2.92	0.0000	0.0001	digestion
-2.92	0.0000	0.0001	poly
-2.92	0.0000	0.0001	ests
-2.92	0.0000	0.0001	suppress
-2.92	0.0002	0.0016	clinical
-2.90	0.0000	0.0001	mers
-2.90	0.0000	0.0001	heterologous
-2.90	0.0000	0.0001	expensive
-2.90	0.0000	0.0001	labeled
-2.90	0.0000	0.0001	lesions
-2.90	0.0000	0.0001	cxcl
-2.90	0.0000	0.0001	bacillus
-2.90	0.0000	0.0001	segment
-2.90	0.0000	0.0001	principle
-2.90	0.0000	0.0001	attenuated
-2.90	0.0000	0.0001	elegans
-2.90	0.0000	0.0001	involve
-2.90	0.0000	0.0001	duplications
-2.90	0.0000	0.0001	uncovered
-2.90	0.0000	0.0001	exosomes
-2.90	0.0000	0.0001	degeneration
-2.90	0.0000	0.0001	tertiary
-2.90	0.0000	0.0001	intronic
-2.90	0.0000	0.0001	mobile
-2.90	0.0000	0.0001	hairpin
-2.90	0.0000	0.0001	asthma
-2.90	0.0000	0.0001	structurally
-2.89	0.0000	0.0001	endoplasmic
-2.89	0.0000	0.0001	examination
-2.89	0.0000	0.0001	extracts
-2.89	0.0000	0.0001	interventions
-2.89	0.0000	0.0001	esophageal
-2.89	0.0000	0.0001	testis
-2.89	0.0000	0.0001	biogenesis
-2.89	0.0000	0.0001	months
-2.89	0.0000	0.0001	enhancing
-2.89	0.0000	0.0001	situ
-2.89	0.0000	0.0001	society
-2.89	0.0000	0.0001	eqtl
-2.89	0.0000	0.0001	american
-2.89	0.0000	0.0001	gained
-2.89	0.0000	0.0001	erbb
-2.89	0.0000	0.0001	grown
-2.89	0.0000	0.0001	synaptic
-2.89	0.0000	0.0001	tomato
